MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.mirka.com/product/9A-570-320,,,,,,9A-570-320,Abrasives,Sanding & Finishing,Sanding Sheets,,9A-570-320,9A-570-320 Abranet 2.75x30,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),"Mirka Abrasives, Inc.",Mirka®,,9A-570-320,,Abrasives>Sanding & Finishing>Sanding Sheets,"Mirka Abrasives, Inc. Mirka, Sanding Sheet, Abranet, 9A-570-320",SANDING SHEET P570 9A,"Mirka® Abranet 9A-570-320 Sanding Sheet, P570 Grit, 2-3/4 x 30","Mirka® Sanding Sheet, Abranet, 9 A, 2-3/4 x 30",Abranet Sanding Sheet,,Abranet construction,Dimensions: 2-3/4 x 30,9 A amperage rating,P570 Grit Abrasive,,,,,,,,,,,,,,,,,,,,,,Sanding Sheet,Series,Abranet,,Model,9A-570-320,,Grit,P570,,Amperage Rating,9,A,Size,2-3/4 x 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,,,,,,,,,,,,,,Mirka_9A-570-320.jpg,Mirka_9A-570-320_1.jpg,Mirka_9A-570-320_2.jpg,Mirka_9A-570-320_3.jpg,Mirka_9A-570-320_4.jpg,,,,,Mirka_9A-570-320_Specification_Sheet.pdf,Mirka_9A-570-320_Installation_Instructions.pdf,,Mirka_9A-570-320_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBD090094101F,,,,,,DBD090094101F,Abrasives,Cutting & Grinding Wheels,Cut-Off Wheels,,DBD090094101F,"DBD090094101F Diablo 9"" - Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBD090094101F,,Abrasives>Cutting & Grinding Wheels>Cut-Off Wheels,"Freud America, Inc. Diablo, Cut-Off Disc, DBD090094101F",CUT OFF DISC,Diablo® DBD090094101F Cut-Off Disc,Diablo® Cut-Off Disc,Cut-Off Disc,,Wheel Type: Type 1 (Flat),Abrasive Material: Aluminum Oxide / Ceramic Blend,Arbor Hole: 5/8 in,Bond Type: Resinoid Reinforced (BF),Max RPM: 4400 RPM,"Applicable Materials: Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,Cut-Off Disc,Model,DBD090094101F,,Wheel Type,Type 1 (Flat),,Abrasive Material,Aluminum Oxide / Ceramic Blend,,Arbor Hole,5/8,in,Bond Type,Resinoid Reinforced (BF),,Max RPM,4400,RPM,Applicable Materials,"Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191600,,,,,,,,,,,,,,,,Diablo_DBD090094101F.jpg,Diablo_DBD090094101F_1.jpg,Diablo_DBD090094101F_2.jpg,Diablo_DBD090094101F_3.jpg,Diablo_DBD090094101F_4.jpg,,,,,Diablo_DBD090094101F_Specification_Sheet.pdf,Diablo_DBD090094101F_Installation_Instructions.pdf,,Diablo_DBD090094101F_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBDS12125A01F,,,,,,DBDS12125A01F,Abrasives,Cutting & Grinding Wheels,Cut-Off Wheels,,DBDS12125A01F,"DBDS12125A01F Diablo 12"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBDS12125A01F,,Abrasives>Cutting & Grinding Wheels>Cut-Off Wheels,"Freud America, Inc. Diablo, Cut-Off Disc, Steel Demon, DBDS12125A01F",CUT OFF DISC P12,"Diablo® Steel Demon DBDS12125A01F Cut-Off Disc, P12 Grit","Diablo® Cut-Off Disc, Steel Demon",Steel Demon Cut-Off Disc,,Steel Demon construction,P12 Grit Abrasive,Wheel Type: Type 1 (Flat),Abrasive Material: Aluminum Oxide / Ceramic Blend,Arbor Hole: 5/8 in,Bond Type: Resinoid Reinforced (BF),Max RPM: 4400 RPM,"Applicable Materials: Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,Cut-Off Disc,Series,Steel Demon,,Model,DBDS12125A01F,,Grit,P12,,Wheel Type,Type 1 (Flat),,Abrasive Material,Aluminum Oxide / Ceramic Blend,,Arbor Hole,5/8,in,Bond Type,Resinoid Reinforced (BF),,Max RPM,4400,RPM,Applicable Materials,"Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191600,,,,,,,,,,,,,,,,Diablo_DBDS12125A01F.jpg,Diablo_DBDS12125A01F_1.jpg,Diablo_DBDS12125A01F_2.jpg,Diablo_DBDS12125A01F_3.jpg,Diablo_DBDS12125A01F_4.jpg,,,,,Diablo_DBDS12125A01F_Specification_Sheet.pdf,Diablo_DBDS12125A01F_Installation_Instructions.pdf,,Diablo_DBDS12125A01F_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBDS12125G01F,,,,,,DBDS12125G01F,Abrasives,Cutting & Grinding Wheels,Cut-Off Wheels,,DBDS12125G01F,"DBDS12125G01F Diablo 12""x20mm - Speed Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBDS12125G01F,,Abrasives>Cutting & Grinding Wheels>Cut-Off Wheels,"Freud America, Inc. Diablo, Cut-Off Disc, Speed Demon, DBDS12125G01F",CUT OFF DISC P12,"Diablo® Speed Demon DBDS12125G01F Cut-Off Disc, P12 Grit, 12 x 20","Diablo® Cut-Off Disc, Speed Demon, 12 x 20",Speed Demon Cut-Off Disc,,Speed Demon construction,Dimensions: 12 x 20,P12 Grit Abrasive,Wheel Type: Type 1 (Flat),Abrasive Material: Aluminum Oxide / Ceramic Blend,Arbor Hole: 5/8 in,Bond Type: Resinoid Reinforced (BF),Max RPM: 4400 RPM,"Applicable Materials: Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,Cut-Off Disc,Series,Speed Demon,,Model,DBDS12125G01F,,Grit,P12,,Size,12 x 20,,Wheel Type,Type 1 (Flat),,Abrasive Material,Aluminum Oxide / Ceramic Blend,,Arbor Hole,5/8,in,Bond Type,Resinoid Reinforced (BF),,Max RPM,4400,RPM,Applicable Materials,"Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191600,,,,,,,,,,,,,,,,Diablo_DBDS12125G01F.jpg,Diablo_DBDS12125G01F_1.jpg,Diablo_DBDS12125G01F_2.jpg,Diablo_DBDS12125G01F_3.jpg,Diablo_DBDS12125G01F_4.jpg,,,,,Diablo_DBDS12125G01F_Specification_Sheet.pdf,Diablo_DBDS12125G01F_Installation_Instructions.pdf,,Diablo_DBDS12125G01F_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBDS14125A01F,,,,,,DBDS14125A01F,Abrasives,Cutting & Grinding Wheels,Cut-Off Wheels,,DBDS14125A01F,"DBDS14125A01F Diablo 14""x1"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBDS14125A01F,,Abrasives>Cutting & Grinding Wheels>Cut-Off Wheels,"Freud America, Inc. Diablo, Cut-Off Disc, Steel Demon, DBDS14125A01F",CUT OFF DISC P14,"Diablo® Steel Demon DBDS14125A01F Cut-Off Disc, P14 Grit, 14 x 1","Diablo® Cut-Off Disc, Steel Demon, 14 x 1",Steel Demon Cut-Off Disc,,Steel Demon construction,Dimensions: 14 x 1,P14 Grit Abrasive,Wheel Type: Type 1 (Flat),Abrasive Material: Aluminum Oxide / Ceramic Blend,Arbor Hole: 5/8 in,Bond Type: Resinoid Reinforced (BF),Max RPM: 4400 RPM,"Applicable Materials: Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,Cut-Off Disc,Series,Steel Demon,,Model,DBDS14125A01F,,Grit,P14,,Size,14 x 1,,Wheel Type,Type 1 (Flat),,Abrasive Material,Aluminum Oxide / Ceramic Blend,,Arbor Hole,5/8,in,Bond Type,Resinoid Reinforced (BF),,Max RPM,4400,RPM,Applicable Materials,"Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191600,,,,,,,,,,,,,,,,Diablo_DBDS14125A01F.jpg,Diablo_DBDS14125A01F_1.jpg,Diablo_DBDS14125A01F_2.jpg,Diablo_DBDS14125A01F_3.jpg,Diablo_DBDS14125A01F_4.jpg,,,,,Diablo_DBDS14125A01F_Specification_Sheet.pdf,Diablo_DBDS14125A01F_Installation_Instructions.pdf,,Diablo_DBDS14125A01F_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/products/DBDS14125G01F,,,,,,DBDS14125G01F,Abrasives,Cutting & Grinding Wheels,Cut-Off Wheels,,DBDS14125G01F,"DBDS14125G01F Diablo 14""x20mm - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc.",Diablo®,,DBDS14125G01F,,Abrasives>Cutting & Grinding Wheels>Cut-Off Wheels,"Freud America, Inc. Diablo, Cut-Off Disc, Steel Demon, DBDS14125G01F",CUT OFF DISC P14,"Diablo® Steel Demon DBDS14125G01F Cut-Off Disc, P14 Grit, 14 x 20","Diablo® Cut-Off Disc, Steel Demon, 14 x 20",Steel Demon Cut-Off Disc,,Steel Demon construction,Dimensions: 14 x 20,P14 Grit Abrasive,Wheel Type: Type 1 (Flat),Abrasive Material: Aluminum Oxide / Ceramic Blend,Arbor Hole: 5/8 in,Bond Type: Resinoid Reinforced (BF),Max RPM: 4400 RPM,"Applicable Materials: Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,Cut-Off Disc,Series,Steel Demon,,Model,DBDS14125G01F,,Grit,P14,,Size,14 x 20,,Wheel Type,Type 1 (Flat),,Abrasive Material,Aluminum Oxide / Ceramic Blend,,Arbor Hole,5/8,in,Bond Type,Resinoid Reinforced (BF),,Max RPM,4400,RPM,Applicable Materials,"Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191600,,,,,,,,,,,,,,,,Diablo_DBDS14125G01F.jpg,Diablo_DBDS14125G01F_1.jpg,Diablo_DBDS14125G01F_2.jpg,Diablo_DBDS14125G01F_3.jpg,Diablo_DBDS14125G01F_4.jpg,,,,,Diablo_DBDS14125G01F_Specification_Sheet.pdf,Diablo_DBDS14125G01F_Installation_Instructions.pdf,,Diablo_DBDS14125G01F_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0013,,,,,,49-94-0013,Abrasives,Cutting & Grinding Wheels,Cut-Off Wheels,,49-94-0013,"49-94-0013 Milw 5""x.045""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0013,,Abrasives>Cutting & Grinding Wheels>Cut-Off Wheels,"Milwaukee, Cut-Off Disc, 49-94-0013, 45 x 7/8, P49 Grit",CUT OFF DISC P49,"Milwaukee® 49-94-0013 Cut-Off Disc, P49 Grit, 45 x 7/8","Milwaukee® Cut-Off Disc, 45 x 7/8",Cut-Off Disc,,Dimensions: 45 x 7/8,P49 Grit Abrasive,Wheel Type: Type 1 (Flat),Abrasive Material: Aluminum Oxide / Ceramic Blend,Arbor Hole: 5/8 in,Bond Type: Resinoid Reinforced (BF),Max RPM: 4400 RPM,"Applicable Materials: Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,Cut-Off Disc,Model,49-94-0013,,Grit,P49,,Size,45 x 7/8,,Wheel Type,Type 1 (Flat),,Abrasive Material,Aluminum Oxide / Ceramic Blend,,Arbor Hole,5/8,in,Bond Type,Resinoid Reinforced (BF),,Max RPM,4400,RPM,Applicable Materials,"Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191600,,,,,,,,,,,,,,,,Milwaukee_49-94-0013.jpg,Milwaukee_49-94-0013_1.jpg,Milwaukee_49-94-0013_2.jpg,Milwaukee_49-94-0013_3.jpg,Milwaukee_49-94-0013_4.jpg,,,,,Milwaukee_49-94-0013_Specification_Sheet.pdf,Milwaukee_49-94-0013_Installation_Instructions.pdf,,Milwaukee_49-94-0013_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0029,,,,,,49-94-0029,Abrasives,Cutting & Grinding Wheels,Cut-Off Wheels,,49-94-0029,"49-94-0029 Milw 6-1/2""x1/8""x5/8"" DKO Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0029,,Abrasives>Cutting & Grinding Wheels>Cut-Off Wheels,"Milwaukee, Cut-Off Disc, 49-94-0029, 1/2 x 1/8 x 5/8, P49 Grit",CUT OFF DISC P49,"Milwaukee® 49-94-0029 Cut-Off Disc, P49 Grit, 1/2 x 1/8 x 5/8","Milwaukee® Cut-Off Disc, 1/2 x 1/8 x 5/8",Cut-Off Disc,,Dimensions: 1/2 x 1/8 x 5/8,P49 Grit Abrasive,Wheel Type: Type 1 (Flat),Abrasive Material: Aluminum Oxide / Ceramic Blend,Arbor Hole: 5/8 in,Bond Type: Resinoid Reinforced (BF),Max RPM: 4400 RPM,"Applicable Materials: Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,Cut-Off Disc,Model,49-94-0029,,Grit,P49,,Size,1/2 x 1/8 x 5/8,,Wheel Type,Type 1 (Flat),,Abrasive Material,Aluminum Oxide / Ceramic Blend,,Arbor Hole,5/8,in,Bond Type,Resinoid Reinforced (BF),,Max RPM,4400,RPM,Applicable Materials,"Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191600,,,,,,,,,,,,,,,,Milwaukee_49-94-0029.jpg,Milwaukee_49-94-0029_1.jpg,Milwaukee_49-94-0029_2.jpg,Milwaukee_49-94-0029_3.jpg,Milwaukee_49-94-0029_4.jpg,,,,,Milwaukee_49-94-0029_Specification_Sheet.pdf,Milwaukee_49-94-0029_Installation_Instructions.pdf,,Milwaukee_49-94-0029_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0033,,,,,,49-94-0033,Abrasives,Cutting & Grinding Wheels,Cut-Off Wheels,,49-94-0033,"49-94-0033 Milw 7""x1/16""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0033,,Abrasives>Cutting & Grinding Wheels>Cut-Off Wheels,"Milwaukee, Cut-Off Disc, 49-94-0033, 7 x 1/16 x 7/8, P49 Grit",CUT OFF DISC P49,"Milwaukee® 49-94-0033 Cut-Off Disc, P49 Grit, 7 x 1/16 x 7/8","Milwaukee® Cut-Off Disc, 7 x 1/16 x 7/8",Cut-Off Disc,,Dimensions: 7 x 1/16 x 7/8,P49 Grit Abrasive,Wheel Type: Type 1 (Flat),Abrasive Material: Aluminum Oxide / Ceramic Blend,Arbor Hole: 5/8 in,Bond Type: Resinoid Reinforced (BF),Max RPM: 4400 RPM,"Applicable Materials: Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,Cut-Off Disc,Model,49-94-0033,,Grit,P49,,Size,7 x 1/16 x 7/8,,Wheel Type,Type 1 (Flat),,Abrasive Material,Aluminum Oxide / Ceramic Blend,,Arbor Hole,5/8,in,Bond Type,Resinoid Reinforced (BF),,Max RPM,4400,RPM,Applicable Materials,"Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191600,,,,,,,,,,,,,,,,Milwaukee_49-94-0033.jpg,Milwaukee_49-94-0033_1.jpg,Milwaukee_49-94-0033_2.jpg,Milwaukee_49-94-0033_3.jpg,Milwaukee_49-94-0033_4.jpg,,,,,Milwaukee_49-94-0033_Specification_Sheet.pdf,Milwaukee_49-94-0033_Installation_Instructions.pdf,,Milwaukee_49-94-0033_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/49-94-0001,,,,,,49-94-0001,Abrasives,Cutting & Grinding Wheels,Cut-Off Wheels,,49-94-0001,"49-94-0001 Milw 4""x.040""x5/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0001,,Abrasives>Cutting & Grinding Wheels>Cut-Off Wheels,"Milwaukee, Cut-Off Disc, 49-94-0001, 40 x 5/8, P49 Grit",CUT OFF DISC P49,"Milwaukee® 49-94-0001 Cut-Off Disc, P49 Grit, 40 x 5/8","Milwaukee® Cut-Off Disc, 40 x 5/8",Cut-Off Disc,,Dimensions: 40 x 5/8,P49 Grit Abrasive,Wheel Type: Type 1 (Flat),Abrasive Material: Aluminum Oxide / Ceramic Blend,Arbor Hole: 5/8 in,Bond Type: Resinoid Reinforced (BF),Max RPM: 4400 RPM,"Applicable Materials: Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,Cut-Off Disc,Model,49-94-0001,,Grit,P49,,Size,40 x 5/8,,Wheel Type,Type 1 (Flat),,Abrasive Material,Aluminum Oxide / Ceramic Blend,,Arbor Hole,5/8,in,Bond Type,Resinoid Reinforced (BF),,Max RPM,4400,RPM,Applicable Materials,"Stainless Steel, Mild Steel, Cast Iron, Sheet Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191600,,,,,,,,,,,,,,,,Milwaukee_49-94-0001.jpg,Milwaukee_49-94-0001_1.jpg,Milwaukee_49-94-0001_2.jpg,Milwaukee_49-94-0001_3.jpg,Milwaukee_49-94-0001_4.jpg,,,,,Milwaukee_49-94-0001_Specification_Sheet.pdf,Milwaukee_49-94-0001_Installation_Instructions.pdf,,Milwaukee_49-94-0001_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
